scorer,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon
bodyparts,snout,snout,tailbase,tailbase,leftear,leftear,rightear,rightear,leftflank,leftflank,rightflank,rightflank,leftfrontpaw,leftfrontpaw,rightfrontpaw,rightfrontpaw,leftbackpaw,leftbackpaw,rightbackpaw,rightbackpaw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Ms4805_Day3.00/img35892.png,,,,,147.56669006543723,159.31641979773948,,,193.57392980368826,156.41069939321835,116.5723390838786,127.35349534800719,,,,,,,,
labeled-data/Ms4805_Day3.00/img38226.png,,,414.40056038072566,218.97911628792383,312.47525520523493,147.03184204640093,,,327.13118143961924,216.98058089232597,382.42399405116,171.01426679357522,,,,,,,,
labeled-data/Ms4805_Day3.00/img39638.png,,,424.23561896639944,149.7971599522429,490.87658775370966,244.9359114446529,448.34912740917616,257.21187937915744,486.9307409176189,190.5709105918472,416.78235272045026,212.49228190346238,,,,,,,,
labeled-data/Ms4805_Day3.00/img40769.png,,,,,528.1101844140392,366.5191725687091,,,573.3725425342056,412.9622878572278,599.7427859607376,344.4783720928019,,,,,,,,
labeled-data/Ms4805_Day3.00/img42336.png,,,305.98042117787026,420.47655433670445,440.5120928019036,394.89348235574073,,,374.34897560975605,376.8088969898871,379.20093753718015,446.9418012135635,,,,,,,,
labeled-data/Ms4805_Day3.00/img42922.png,,,237.055472932778,131.18943604997025,,,,,192.66252230814985,178.0833979773944,164.52614515169535,108.0550814991077,,,,,,,,
labeled-data/Ms4805_Day3.00/img43861.png,,,370.89724687685896,185.25489010826888,236.78178084473527,163.00824882331946,,,297.1655214753123,199.8741115240928,309.8778879238548,132.49856934681736,,,,,,,,
labeled-data/Ms4805_Day3.00/img44220.png,,,296.59253420582985,436.80554669839387,191.72058298631765,389.2294907792981,228.0420880428316,364.6741070791196,215.25282569898866,450.1063795359905,264.3635930993456,389.74106127305174,,,,,,,,
labeled-data/Ms4805_Day3.00/img44659.png,,,289.9436435455085,440.9417992528256,188.0094653182629,391.1599912813801,224.75318072575843,369.2322901511005,204.0107607376561,446.868204963712,264.46009898869715,394.12319413682326,,,,,,,,
labeled-data/Ms4805_Day3.00/img44795.png,,,294.36501011302795,441.6370198215348,,,,,217.8477061273052,450.25868787626416,267.4222974419988,394.7566997739441,,,,,,,,
labeled-data/Ms4805_Day3.00/img45626.png,,,286.5621796549672,440.9395819631172,202.7805746579416,379.18506560380723,244.47470672218907,376.03833865556214,204.35393813206417,437.3995141463414,272.4019083878643,396.0987229506246,,,,,,,,
labeled-data/Ms4805_Day3.00/img47024.png,,,594.7939583581201,351.27246724568715,528.930962522308,416.20781525282575,,,589.6918953004164,405.07604130874483,527.5394907792979,358.22982596073774,,,,,,,,
labeled-data/Ms4805_Day3.00/img48373.png,,,247.27061415823908,379.09747428435446,130.3168428316478,393.0810773777513,,,196.42114836406896,408.3359171160023,181.16630862581792,333.9685733920285,,,,,,,,
labeled-data/Ms4805_Day3.00/img48426.png,53.856191790600796,425.5107054943485,196.19850422367628,371.8744718239143,,,,,169.89612040452104,416.2275112052349,130.18467816775723,376.00033595240916,85.8316387864366,469.34801185960725,49.214594646043984,436.8568318477096,,,,
labeled-data/Ms4805_Day3.00/img48480.png,,,152.76999999999992,382.83376496674066,259.78219512195113,313.65416407982264,,,188.98119733924602,296.3592638580932,210.05935698447888,369.3221241685145,,,,,,,,
labeled-data/Ms4805_Day3.00/img49371.png,,,502.4626496674056,216.27522838137475,509.0202993348114,325.737534368071,471.1877050997781,304.5512815964523,546.3484589800441,280.33842128603106,465.63892461197327,276.3029445676275,,,,,,,,
labeled-data/Ms4805_Day3.00/img49982.png,,,598.5762469958357,192.5880448685306,490.07552076145146,176.97354921118378,,,545.3268130874478,202.99770864009514,530.624867578822,124.45277237834614,,,,,,,,
