scorer,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon
bodyparts,snout,snout,tailbase,tailbase,leftear,leftear,rightear,rightear,leftflank,leftflank,rightflank,rightflank,leftfrontpaw,leftfrontpaw,rightfrontpaw,rightfrontpaw,leftbackpaw,leftbackpaw,rightbackpaw,rightbackpaw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/5461_60minOF+CNO1.00/img40045.png,630.3899486020225,74.70663283283767,495.19851136228425,157.07908994170143,588.8893213563354,84.13859357049381,602.7228637715644,114.94966531350394,533.5551516954192,92.94175692563957,570.6541972635334,147.01833182153487,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img42648.png,,,298.2318555347092,418.0461603502189,204.14555159474668,494.273489931207,,,277.3237879924953,479.4636087554722,228.5382970606629,425.8866856785491,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img44861.png,,,201.8401694229625,404.2765044901844,292.3405867935752,464.76402834503267,268.33027198096363,493.39171139083874,264.63637739440804,413.049504133254,208.7662217727543,465.6875019916716,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img45039.png,,,407.89611041047,477.05550898750744,514.6362063057704,469.99488007614514,520.8661729922665,504.46736240809037,459.3971683521713,445.4903444425937,456.9051816775729,522.3266002427126,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img46834.png,,,242.34680851668656,200.9610213428847,199.85749701517992,95.31192247427367,233.7341102393541,86.69922419694126,198.13495735971344,148.13647190857918,263.59146426743985,128.61435581329235,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img50104.png,,,563.5374924668827,248.78505795667746,550.0032523167888,209.4127229745864,517.6031016544431,208.59246599579285,578.3021180851669,182.75437116379555,512.6815597816817,175.78218684405027,,,,,505.2992469725396,210.23297995337995,,
labeled-data/5461_60minOF+CNO1.00/img52158.png,562.824706123145,83.84348538290976,552.005799420092,235.3081792256524,543.3506740576495,126.39785174825175,585.1837799761213,125.67659130138156,526.761683779635,166.06717632611293,593.1176448916935,170.39473900733412,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img54256.png,,,304.6088387628632,211.46132892148506,,,417.76470322360564,248.55391519699816,359.07390215475584,191.74121976235153,348.2747947580874,259.35302259366654,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img54298.png,,,280.0994232004758,159.33076132778112,,,388.7908792385484,120.22002819274243,317.3910524687685,97.93600582510413,355.5922336704342,152.96389779417015,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img55110.png,140.56010232004758,473.0530164235573,288.2416366448542,477.3130606829267,182.21386841165972,486.77982570374763,185.52723616894704,447.01941261629975,234.75441427721594,509.97340000475896,230.02103176680546,435.6592945913146,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img58517.png,299.2676335514574,486.9679146793575,193.26770874479473,409.7580929066032,271.3499578822129,447.70868326948244,248.2306327186198,472.5728631624033,260.44461582391426,404.52352871861984,202.42819607376555,456.4329569161213,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img59054.png,,,190.2507717323327,511.4380177611007,185.49045278298937,407.239925203252,220.928382739212,425.22335234521574,144.76327954971856,451.1406444027517,221.98623139462165,465.9505255784866,,,,,,,231.5068692933083,449.02494709193246
labeled-data/5461_60minOF+CNO1.00/img59108.png,,,,,170.6784030933968,467.96038741701375,172.40701582391432,431.6595200761452,210.4364958953004,494.9267460130875,221.84533991671623,425.78223679238556,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img60706.png,,,,,217.61574381715843,483.0008962647109,183.41102780146682,477.8898467451248,246.31625265791118,424.8135632724999,175.15471703905848,422.847774995736,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img61725.png,,,165.31423438429505,437.2093512813801,221.14494515169537,475.13209821772756,189.01595121951217,447.2167428340274,,,189.54265603807255,419.8280922688876,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img62619.png,,,166.54033955978582,456.3434601879833,,,,,,,,,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img63219.png,,,178.085748958953,462.023227507436,204.90824985127898,424.94506450922063,249.08648661511003,422.18392471148115,186.36916835217133,466.36216147531223,259.3421487209994,462.41767604997017,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img69484.png,,,559.863543604997,417.10419649256403,488.6214962522307,510.84373248304587,469.40489137418194,483.65926704580613,556.1139621653776,487.4088484854254,503.1511243307554,437.72689441047,,,,,,,,
labeled-data/5461_60minOF+CNO1.00/img70470.png,419.3727915742793,23.637641389504836,398.7815129342202,134.8305460458241,393.4866127124907,59.52529844789359,436.4341367331855,60.701942941611264,377.0135898004434,83.64651056910569,430.55091426459717,93.64798876570583,406.42970214338504,15.401129933481172,,,378.1902342941611,132.47725705838877,,
labeled-data/5461_60minOF+CNO1.00/img77844.png,,,215.8222101130279,511.50892520166565,175.28218108268882,455.34409331588336,201.4642831647828,419.44927594527064,197.66365544318853,496.72870628435453,244.11577204045204,422.4053197287329,,,,,,,,
