scorer,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon
bodyparts,snout,snout,tailbase,tailbase,leftear,leftear,rightear,rightear,leftflank,leftflank,rightflank,rightflank,leftfrontpaw,leftfrontpaw,rightfrontpaw,rightfrontpaw,leftbackpaw,leftbackpaw,rightbackpaw,rightbackpaw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/5391_60minHabD3.00/img38583.png,,,473.1152374211154,316.51387589971006,459.7599585536414,242.63360982432204,491.016994200921,243.7702293024049,446.9729894252089,278.4371233839331,500.3941048951049,274.7431100801638,,,,,441.0057371652737,269.06001268974927,,
labeled-data/5391_60minHabD3.00/img41627.png,,,,,446.10350895446004,377.55803076923075,475.939770254136,376.7055661606686,481.62286764455047,432.9682303257718,490.7158234692136,388.9242255500597,,,,,,,,
labeled-data/5391_60minHabD3.00/img44549.png,,,484.3834089232598,417.43281095538373,396.35512171326576,381.5592142867341,419.5349841760855,363.8983666960143,424.77804830458047,421.8480228530637,445.4743540749553,376.5921009018442,,,,,,,,
labeled-data/5391_60minHabD3.00/img47262.png,,,237.4399215418727,175.0568180794815,,,291.5902285519358,110.68947201091595,242.2078731025072,127.0367345045199,287.8439808971516,146.10854074705784,,,,,,,281.3731894934333,170.28886651884704
labeled-data/5391_60minHabD3.00/img47688.png,323.42042964352714,78.22594821763613,241.2328123827392,137.52238348968112,304.3904108818011,94.22219587242036,315.422305816135,112.70061988742972,269.3641444652908,92.84320900562862,295.8406923076923,136.14339662288938,,,,,,,,
labeled-data/5391_60minHabD3.00/img55398.png,310.0452515776905,92.05618359201782,200.69995053726757,141.14184792768216,270.13820740235366,92.45525403377118,,,240.60699471260443,101.2348037523453,259.7623759167661,143.53627057820236,,,,,,,254.97353061572568,161.89351089885733
labeled-data/5391_60minHabD3.00/img55413.png,309.9409137418203,90.86143767757295,201.5454048780487,142.4110933587151,,,284.5191657346817,124.4040218536586,236.14722855443182,102.86615201427728,260.15665722784047,140.6456941915527,,,,,,,254.5073798929208,161.47740436406906
labeled-data/5391_60minHabD3.00/img57995.png,,,412.2034402183181,123.72148292682937,467.09965376087314,68.09816721814784,,,439.46977144806397,76.82339321166651,468.5538580931262,116.08691018250053,,,,,,,,
labeled-data/5391_60minHabD3.00/img59196.png,,,484.09061060890315,176.13200996077103,,,448.5712519188128,220.84461442947304,497.8804792768206,218.33736558076077,443.974629029507,198.6972495991814,,,,,,,,
labeled-data/5391_60minHabD3.00/img59426.png,485.75717056114604,271.9893986696231,475.88487821934154,181.6762057649668,470.0346309056796,235.7909934163398,,,484.2946087327306,216.77768964693848,433.83622565239625,223.72485833191203,,,,,,,,
labeled-data/5391_60minHabD3.00/img60784.png,,,404.72203640690054,83.18852808566339,,,464.12171945270666,127.99881529565744,458.6506960142771,71.72543135752538,426.8666550862581,122.52779185722794,,,,,,,,
labeled-data/5391_60minHabD3.00/img62188.png,506.4544095173118,363.11410445164597,465.1725572232644,279.43467412587415,490.0904320313831,322.2041607368242,465.1725572232644,354.18829855023034,495.29715214054227,306.21209183012115,448.43667115811,327.0389722667577,,,,,,,,
labeled-data/5391_60minHabD3.00/img62520.png,534.61700339904,405.89551035793477,485.88409033649276,360.53405668965183,539.2144480275822,381.06930936380695,500.5959131478278,408.3474808264906,,,480.9801493993811,410.7994512950464,545.3443741989718,440.83608953485543,505.8063503935089,443.59455631198074,,,459.2189114909481,389.65120600375235
labeled-data/5391_60minHabD3.00/img63394.png,308.90028316478276,153.34910503747773,192.66160285544314,166.16281782748365,272.47844840525323,147.17729735630235,,,240.5604816180844,138.39977344913743,242.08592361689463,182.94267981439623,,,,,,,243.9164540154669,194.53603900535398
labeled-data/5391_60minHabD3.00/img65455.png,555.428894081528,366.22794037182337,435.26063551083047,397.6709303087157,507.17480061401994,360.62423919495143,,,486.00526283472607,365.29399017567806,496.2787149923246,415.41598403547675,,,549.8251929046561,397.3596135766673,,,,
labeled-data/5391_60minHabD3.00/img65688.png,,,491.37358348968087,243.9158168855535,449.2225515947465,170.55371557223273,,,453.7272420262662,214.6353290806755,505.20941838649134,194.36422213883685,,,,,,,,
labeled-data/5391_60minHabD3.00/img65960.png,501.03480726590465,55.533841787480924,434.4777972027971,134.8255866280062,462.83060293365156,60.81995811018261,479.8903419750979,87.73109575302756,431.35418301210973,77.6394191369607,471.2403334470406,111.51861920518513,,,,,,,,
labeled-data/5391_60minHabD3.00/img67414.png,430.303219512195,14.15922128603114,457.88295684802995,120.40389125021329,,,,,434.6909049974415,84.67559515606355,477.940947637728,74.01978754903642,416.19994473818855,19.48712508954472,460.07679959065314,11.965378543407923,,,,
labeled-data/5391_60minHabD3.00/img73233.png,,,438.1111183694353,175.70602838137484,,,,,420.9051231451474,135.55870619136974,477.8760851100118,126.38217540508285,,,,,,,,
labeled-data/5391_60minHabD3.00/img73466.png,,,144.99387054409004,98.76733658536597,,,,,180.84752908067537,133.51780562851792,136.9957467166979,145.92868742964362,,,,,,,,
