scorer,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon
bodyparts,snout,snout,tailbase,tailbase,leftear,leftear,rightear,rightear,leftflank,leftflank,rightflank,rightflank,leftfrontpaw,leftfrontpaw,rightfrontpaw,rightfrontpaw,leftbackpaw,leftbackpaw,rightbackpaw,rightbackpaw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/5111_60minOF+CNO1.00/img39964.png,527.1290408778212,516.522293478879,412.71662402638003,393.30892148501914,,,479.2127295468758,510.6549900505999,474.8122519756665,416.2891932457787,413.2055659787366,473.9843436238559,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img40797.png,,,347.6194527067221,195.97122427126726,204.9510410469958,154.32268173706143,,,266.98078524687685,204.83261629982167,304.1986317668054,138.37217608566345,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img44381.png,,,198.66090738529763,227.18748194894542,,,,,123.4178577520041,197.68040366137933,189.8087838990278,142.60052419125594,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img48629.png,60.3980612883052,466.02573312866014,161.5976746830405,316.2503053044519,109.47987378475182,418.9679129001082,,,168.68164762067198,380.0060617431351,89.23995110580478,347.1161873898461,88.22795497185743,468.0497253965549,,,,,,
labeled-data/5111_60minOF+CNO1.00/img49165.png,128.27001784651995,133.02639809637134,262.0164069006543,119.76229339678778,173.58904223676385,125.28900368828093,153.14021415823913,92.128741939322,218.23646638905407,149.0212506841168,188.64874479476495,64.24104842355763,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img49527.png,,,253.49414634146342,285.9250536585367,133.69512195121948,267.85480975609767,141.7263414634146,228.36798048780497,189.91365853658536,308.6801756097562,199.28341463414634,218.32895609756105,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img50059.png,,,261.0926234384295,303.24967471743014,,,225.67037477691846,234.93533801308752,149.76555621653773,315.90047781082694,227.69450327186195,264.28520118976803,,,,,,,252.99610945865552,270.8636187983344
labeled-data/5111_60minOF+CNO1.00/img50100.png,,,257.2465794170136,286.6389886972041,,,194.28405710886372,226.82459250446172,151.2596668649613,322.8424390243903,219.4690660321237,257.78116597263545,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img50901.png,277.99023200475904,393.8007219512196,100.57317073170731,370.3604878048781,234.6720166567519,369.6231133848901,234.6720166567519,410.42282784057113,177.7538964901844,350.98620678167765,168.6872932778108,434.6004364069007,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img60241.png,,,371.50347944738184,230.6868281312186,,,461.8212917164136,290.5424196941272,475.18191483313433,211.98195576780964,418.5328728182386,273.4408221047247,,,,,,,410.5164989482062,282.5260458240948
labeled-data/5111_60minOF+CNO1.00/img60630.png,76.55913146936342,273.14697965496737,227.7811183819155,317.7034579417014,137.3179654967281,292.04972801903637,134.16750743604993,251.99390410469965,171.07287328970847,324.4544395002975,175.57352766210585,240.74226817370618,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img61771.png,,,174.18335514574653,241.19387935752542,,,99.63572873289706,270.7023148126117,200.58563950029736,337.48456347412264,154.5110648423557,253.10079190957777,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img62711.png,,,402.8121382682358,415.1927124907613,,,,,393.3175677980556,461.7161077946445,316.41154698959576,392.8804718858378,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img65098.png,,,216.6454134443783,143.28016133254033,,,122.94318857822722,38.18871576442615,135.88548483045804,127.74940582986335,194.90235574063053,70.8033023200478,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img70359.png,,,361.3215134459037,431.85392120075056,464.69862414008753,352.2416635397124,489.6517198248905,384.3242151344591,402.31588492808004,364.71821138211396,454.5985616010006,436.01277048155106,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img71458.png,,,421.53412254610345,436.42780202260565,281.626734086853,438.4052916121357,303.873491969066,392.42865865556223,348.3670077334919,480.4269453896491,354.29947650208203,386.49618988697216,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img74907.png,330.40503271861985,83.74446591314705,423.4729684711481,240.5281422962523,347.5868054729327,137.43750577037486,379.0867221891731,110.23303224271274,369.06402141582385,193.2782672218918,427.7684116597263,138.8693201665676,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img77664.png,257.9095181439619,313.5005996430697,400.86942296252226,275.80470434265317,304.14033313503865,337.6828720999406,302.0066032123736,294.2970303390839,391.62325996430695,332.70416894705534,328.32260559190956,276.5159476502082,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img78900.png,,,389.01614515169535,476.618625580012,480.12991076740025,379.3485244497324,513.3741225461034,410.13020202260566,420.61866745984526,399.4592204640096,483.0028673408684,464.71637691850094,,,,,,,,
labeled-data/5111_60minOF+CNO1.00/img79278.png,87.029057933936,485.13312979703227,196.71693103644319,343.8402763090569,129.1690317812269,448.5705054295299,,,182.46370458809477,416.34581954630744,108.09904485758145,370.48761271249083,,,,,,,,
