scorer,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon
bodyparts,snout,snout,tailbase,tailbase,leftear,leftear,rightear,rightear,leftflank,leftflank,rightflank,rightflank,leftfrontpaw,leftfrontpaw,rightfrontpaw,rightfrontpaw,leftbackpaw,leftbackpaw,rightbackpaw,rightbackpaw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/5387_60minHabD3.00/img38785.png,,,178.6737111973392,336.94927937915736,103.8977503695491,409.70426829268285,105.91872228381371,378.985495195861,173.41918422025125,400.0036031042128,145.12557742054688,359.9883592017738,,,,,,,,
labeled-data/5387_60minHabD3.00/img43140.png,,,271.2601130279594,121.47695716835213,184.48988697204035,94.38995538370017,203.77215942891127,73.73037775133847,223.05443188578215,132.95450029744197,238.20478881618072,82.91241225461033,,,,,246.92772159428898,144.43204342653178,,
labeled-data/5387_60minHabD3.00/img44335.png,135.0558605520495,429.3252387856046,112.62946834669387,317.1932777588265,138.59686984763195,389.1938001023367,106.49438578227239,403.56109161213556,142.13787914321443,349.4558068963556,87.8424032776166,370.3084171925635,,,,,,,,
labeled-data/5387_60minHabD3.00/img47214.png,105.96787626412846,357.62453896490183,237.06692444973226,399.4538072575847,146.26680547293273,378.02906008328375,150.85782272456868,347.93239143367043,182.48483045806063,413.7369720404521,188.37195121951208,364.35365853658527,,,,,,,,
labeled-data/5387_60minHabD3.00/img47289.png,,,421.81972042185447,328.2097511228609,444.63955810449704,413.19397421684005,417.4918201716981,404.53817371652735,458.8035952868269,370.3084171925635,408.04912871681154,375.0297629200068,,,,,,,,
labeled-data/5387_60minHabD3.00/img50678.png,400.7004040167149,251.2297778441071,406.7921907868554,137.82882412303144,418.9757643271362,225.45683381658992,391.7970233526635,221.23944297572345,435.3767287082835,180.93993049633295,389.45402844107105,177.65973762010347,,,,,,,,
labeled-data/5387_60minHabD3.00/img51390.png,,,358.8834770969659,371.01837894110645,288.15266210588925,414.4563251041046,271.62317816775715,398.31124776918494,336.5878941106482,410.2278524687685,309.2950252825698,361.7926204640095,,,,,,,,
labeled-data/5387_60minHabD3.00/img52426.png,,,168.24152524304958,134.7255884359543,226.8585941497526,72.22425592699989,238.15827008357488,98.00164165103192,178.12874168514406,78.93343851270686,215.2058033429984,120.60099351867646,,,,,,,,
labeled-data/5387_60minHabD3.00/img56786.png,466.28956840923286,366.4484940872136,380.6048897748591,431.3037480811871,428.8912832594233,361.2411379271135,447.8271238416054,394.3788589459321,390.0728100659501,382.0705625675138,435.0454314486325,419.94224373187785,,,,,,,,
labeled-data/5387_60minHabD3.00/img58231.png,454.05201048951034,384.2496162374211,323.09303044516446,377.7736227187446,416.9949364659729,352.2294260617431,406.921168770254,383.17028398430836,377.4194205185057,351.15009380863034,377.0596431008015,399.00049036329517,,,,,,,,
labeled-data/5387_60minHabD3.00/img60862.png,,,366.04379833432466,284.0178941106484,417.6453747769184,310.5255532421177,428.6018738845924,338.80038964901837,395.37894110648415,304.1637150505651,371.6987656157048,350.4637596668649,,,,,,,,
labeled-data/5387_60minHabD3.00/img63992.png,399.0603435455085,74.22323022010704,298.63184116597256,148.00743604997024,356.83938132064236,84.47103658536582,372.82595925044603,108.2459473527662,332.2446460440213,100.45761451516952,356.83938132064236,140.21910321237357,,,,,,,344.946460440214,161.94182926829262
labeled-data/5387_60minHabD3.00/img65074.png,423.7584027364663,300.44251338488993,325.70739143367035,332.87477096966086,385.66935603807246,290.63741225461035,,,365.30491522903026,294.4086049970256,372.8473007138607,342.302752825699,,,,,,,,
labeled-data/5387_60minHabD3.00/img65170.png,,,354.57064962476534,336.99835834896805,,,354.57064962476534,383.1170262664164,424.9623006566603,351.96669793621004,368.32534005628503,358.0349437148217,,,,,,,341.2205089118197,348.3257504690431
labeled-data/5387_60minHabD3.00/img67985.png,475.33395300416396,179.00684860202256,369.503718024985,147.3251859012492,442.978212373587,150.3585365853658,438.596705829863,184.39947204045205,426.8003420582985,133.5065883402736,413.3187834622247,173.2771861986912,482.4117712671027,161.1437834622248,,,,,403.2076145151694,180.35500446162993
labeled-data/5387_60minHabD3.00/img68528.png,,,187.67718105065654,193.224241713571,149.1521263289555,102.24941369606006,180.71482176360217,100.85694183864916,148.22381175734824,153.77087242026266,195.5678549093182,141.23862570356474,,,,,,,,
labeled-data/5387_60minHabD3.00/img69493.png,,,433.2890513957585,341.44267724145766,426.8641373870031,239.2281361930752,,,408.75756154414677,294.1319468133492,459.5727905224855,292.96378062993915,,,,,,,,
labeled-data/5387_60minHabD3.00/img71263.png,394.02394785092946,418.7325921030189,381.23026287736644,366.6440175677981,415.9559792341804,391.9267759679345,372.7011395616578,404.1112378475183,406.20840973051327,383.7022641992154,366.60890862186585,390.0991066859969,413.8236984052532,439.75078884530103,383.36254370629365,444.31996205014497,,,,
labeled-data/5387_60minHabD3.00/img73181.png,,,428.1587764369775,175.20561146170903,428.5318789442264,86.40721473648304,449.7987218574107,99.8389049974416,403.16090845130464,124.83677298311446,451.66423439365497,131.92572062084258,,,,,,,,
labeled-data/5387_60minHabD3.00/img74630.png,45.15929878048776,426.56263858093115,146.49660476718395,368.5318736141906,94.96182095343673,399.7125831485587,59.450457317073116,389.31901330376934,144.33127771618615,409.67308758314846,,,109.68604490022165,440.420731707317,55.11980321507755,436.9562084257205,164.25228658536577,402.310975609756,,
