scorer,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon
bodyparts,snout,snout,tailbase,tailbase,leftear,leftear,rightear,rightear,leftflank,leftflank,rightflank,rightflank,leftfrontpaw,leftfrontpaw,rightfrontpaw,rightfrontpaw,leftbackpaw,leftbackpaw,rightbackpaw,rightbackpaw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Ms4804_Day3.00/img35899.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img36777.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img37788.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img39561.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img39660.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img41531.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img42110.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img43152.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img43182.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img44715.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img44718.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img45272.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img45508.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img45920.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img47971.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img47972.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img50060.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img50907.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img51198.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img51871.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img53568.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img54179.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img55699.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img57304.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img57844.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img58581.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img59895.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img60693.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img60915.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img61615.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img62071.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img62077.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img63124.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img63380.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img63388.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img66187.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img66528.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img66647.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img67095.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4804_Day3.00/img67604.png,,,,,,,,,,,,,,,,,,,,
