scorer,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon,qsimeon
bodyparts,snout,snout,tailbase,tailbase,leftear,leftear,rightear,rightear,leftflank,leftflank,rightflank,rightflank,leftfrontpaw,leftfrontpaw,rightfrontpaw,rightfrontpaw,leftbackpaw,leftbackpaw,rightbackpaw,rightbackpaw
coords,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data/Ms4807_Day3.00/img35691.png,,,,,111.9300606771277,277.53108539996595,77.38541629711747,264.34957636022517,143.2929614958212,238.4410930752175,77.8399510915913,218.44156211836946,,,,,,,,
labeled-data/Ms4807_Day3.00/img36554.png,320.8207204929216,211.62979936892376,320.27676901756774,320.42009443970665,299.606612954119,241.54713051338905,342.0348280317243,243.17898493945077,278.39250541531635,272.00841313320825,342.57877950707825,283.43139411564044,,,,,,,,
labeled-data/Ms4807_Day3.00/img38769.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4807_Day3.00/img38848.png,,,394.9470553613053,189.06571981351982,,,,,,,,,,,,,,,,
labeled-data/Ms4807_Day3.00/img42319.png,,,128.83123170731702,207.26298926829264,218.378731707317,143.05087951219508,,,159.40842682926822,143.92451365853654,,,,,,,,,,
labeled-data/Ms4807_Day3.00/img42384.png,,,,,182.2077278554778,123.30365687645687,218.84292599067595,114.78384335664333,175.39187703962696,170.1626312354312,234.60458100233092,172.29258461538458,,,,,,,,
labeled-data/Ms4807_Day3.00/img42573.png,,,,,215.16050315288516,133.57924665318265,,,198.61977632361686,135.19297609994052,220.0016914931588,184.81515658774538,,,,,,,,
labeled-data/Ms4807_Day3.00/img45415.png,,,169.49585365853648,209.50571551219508,,,,,144.77403902439016,247.0638569756097,100.56002439024385,204.75152039024385,,,,,,,,
labeled-data/Ms4807_Day3.00/img45679.png,,,150.6957375371802,210.12232309815582,82.3648906603212,224.2057800880428,,,118.87755693039851,253.93752262224865,100.0996142772159,203.86300888042828,22.379796073765576,237.24601804164186,,,,,,
labeled-data/Ms4807_Day3.00/img46091.png,,,,,,,,,173.14436871461876,165.65055651015643,114.07499475524477,167.20501371961365,,,,,,,,
labeled-data/Ms4807_Day3.00/img47141.png,,,194.93299833432474,142.91808292207025,171.11418869720399,206.88860023319458,134.36516811421768,209.61074990600838,182.68332480666265,170.13957965020825,130.28194360499697,159.93151837715652,,,,,,,,
labeled-data/Ms4807_Day3.00/img47734.png,,,,,,,,,,,,,,,,,,,,
labeled-data/Ms4807_Day3.00/img48024.png,,,152.84912325996424,171.91028096133255,,,,,95.65137953599043,172.89644895657347,113.40240345032711,124.574217189768,39.93288780487801,155.14542504223678,43.877559785841726,101.89235329922667,,,,
labeled-data/Ms4807_Day3.00/img51077.png,30.24366783216776,290.6030741258741,153.0627237762237,221.65202517482516,,,,,137.5487377622377,263.02265454545454,92.29961188811183,241.9063958041958,,,,,,,,
labeled-data/Ms4807_Day3.00/img51417.png,,,319.29086363636355,243.75024195804195,,,,,314.1418251748251,178.68511958041958,368.90887062937054,194.13223496503494,,,,,,,,
labeled-data/Ms4807_Day3.00/img51814.png,,,124.88492823639767,208.00991407129465,,,,,,,150.458098968105,168.17478273921208,,,,,,,,
labeled-data/Ms4807_Day3.00/img52345.png,,,283.5762195121951,198.89559424390237,,,390.31805853658534,169.0274649756097,318.3407634146341,160.21391863414627,341.84355365853656,218.48125278048775,,,,,,,,
labeled-data/Ms4807_Day3.00/img52381.png,400.87277804878045,243.809712,282.62131707317064,195.33114370731704,385.46837317073164,195.33114370731704,361.90869512195115,215.7193266341463,328.83453170731707,160.89776809756094,320.226187804878,218.43775102439022,,,,,,,,
labeled-data/Ms4807_Day3.00/img52778.png,,,413.74915853658536,194.685676097561,509.4338658536585,164.56271268292684,,,,,453.9131097560975,199.4108468292683,,,,,,,,
